0.25
0.25625
0.2675
0.29
0.2825
0.2825
0.2975
0.30625
0.315
0.32125
0.33125
0.34125
0.35
0.36125
0.37375
0.39
0.40625
0.43
0.44625
0.46625
0.49
0.52
0.53875
0.565
0.58125
0.59875
0.6225
0.64
0.65625
0.665
0.68375
0.7
0.705
0.71625
0.7275
0.73
0.72875
0.73375
0.74125
0.74375
0.7475
0.75125
0.75375
0.76
0.76
0.7675
0.77625
0.78625
0.79125
0.7875
0.79375
0.8
0.79875
0.805
0.8075
0.81
0.8175
0.81625
0.81875
0.81625
0.81875
0.81625
0.82375
0.82375
0.82875
0.82875
0.8325
0.83125
0.835
0.83625
0.84
0.84125
0.84375
0.84375
0.845
0.85
0.8525
0.8525
0.85625
0.8575
0.85875
0.86125
0.86375
0.86375
0.865
0.86625
0.8675
0.86625
0.8675
0.8675
0.8675
0.86625
0.86625
0.8675
0.8675
0.86875
0.87
0.87125
0.87125
0.87125
0.8725
0.87375
0.87375
0.875
0.875
0.875
0.875
0.87625
0.8775
0.87625
0.8775
0.8775
0.8775
0.87875
0.87875
0.87875
0.88
0.87875
0.8825
0.88375
0.885
0.8875
0.88875
0.89
0.89125
0.89125
0.89125
0.89375
0.89375
0.89625
0.8975
0.8975
0.89875
0.9
0.90125
0.9025
0.9025
0.90375
0.9025
0.9025
0.9025
0.90125
0.90375
0.9025
0.9025
0.90375
0.9025
0.90625
0.90625
0.90875
0.90875
0.9075
0.90875
0.90875
0.90875
0.9075
0.91125
0.91375
0.91375
0.9125
0.9175
0.915
0.91625
0.91375
0.9175
0.92
0.92125
0.92125
0.92125
0.92375
0.9225
0.92375
0.9225
0.9225
0.92375
0.92375
0.9225
0.92375
0.9225
0.9225
0.9225
0.92125
0.925
0.9225
0.92375
0.92375
0.92375
0.925
0.925
0.92625
0.925
0.9275
0.925
0.93
0.93
0.9275
0.93
0.93
0.9325
0.93
